NUMRESERVA;IDALOJAMIENTO;IDMIEMBRO;TIPOID;DIARESERVA;TIEMPODIAS
9058;1818;76613;CC;24/03/18;71
9059;1819;80337;CC;27/02/18;33
9060;1820;73579;CC;12/03/18;25
9061;1821;73237;CC;14/03/18;84
9062;1822;79786;CC;5/02/18;82
9063;1823;75343;CC;22/02/18;88
9064;1824;73388;CC;26/03/18;42
9065;1825;79187;CC;4/02/18;65
9066;1826;79386;CC;28/02/18;60
9067;1827;72855;CC;29/03/18;75
9068;1828;74941;CC;13/02/18;61
9069;1829;80335;CC;19/02/18;50
9070;1830;78371;CC;22/03/18;99
9071;1831;72425;CC;10/02/18;52
9072;1832;79237;CC;18/03/18;99
9073;1833;77119;CC;29/03/18;91
9074;1834;79170;CC;11/02/18;49
9075;1835;76989;CC;5/02/18;49
9076;1836;78635;CC;13/03/18;59
9077;1837;76213;CC;8/02/18;62
9078;1838;78242;CC;12/03/18;33
9079;1839;72943;CC;15/02/18;97
9080;1840;80572;CC;18/02/18;118
9081;1841;74765;CC;1/03/18;49
9082;1842;75385;CC;8/02/18;89
9083;1843;76082;CC;20/03/18;85
9084;1844;76973;CC;12/03/18;90
9085;1845;80043;CC;4/03/18;90
9086;1846;76387;CC;22/02/18;60
9087;1847;74944;CC;6/02/18;36
9088;1848;75105;CC;3/03/18;64
9089;1849;78222;CC;26/02/18;84
9090;1850;78646;CC;1/02/18;81
9091;1851;73443;CC;3/03/18;87
9092;1852;73371;CC;19/02/18;38
9093;1853;76186;CC;13/02/18;105
9094;1854;75404;CC;10/03/18;94
9095;1855;79632;CC;8/02/18;112
9096;1856;74538;CC;30/03/18;68
9097;1857;82021;CC;1/03/18;77
9098;1858;73339;CC;11/03/18;108
9099;1859;77501;CC;16/02/18;22
9100;1860;77337;CC;7/03/18;117
9101;1861;72660;CC;4/03/18;20
9102;1862;81123;CC;11/02/18;91
9103;1863;75716;CC;23/03/18;72
9104;1864;74444;CC;9/03/18;52
9105;1865;80978;CC;18/03/18;21
9106;1866;75252;CC;11/03/18;67
9107;1867;81047;CC;15/02/18;58
9108;1868;77018;CC;22/02/18;68
9109;1869;76603;CC;14/02/18;110
9110;1870;74089;CC;23/02/18;56
9111;1871;81698;CC;5/02/18;64
9112;1872;78856;CC;1/02/18;74
9113;1873;74983;CC;7/02/18;95
9114;1874;75509;CC;13/03/18;82
9115;1875;76995;CC;10/02/18;45
9116;1876;72927;CC;17/03/18;69
9117;1877;72737;CC;13/03/18;41
9118;1878;78262;CC;24/02/18;52
9119;1879;72575;CC;23/03/18;37
9120;1880;78683;CC;16/03/18;114
9121;1881;73815;CC;5/02/18;112
9122;1882;79297;CC;18/03/18;49
9123;1883;72216;CC;4/02/18;55
9124;1884;74530;CC;21/02/18;100
9125;1885;77033;CC;19/02/18;33
9126;1886;72801;CC;15/02/18;89
9127;1887;74562;CC;7/03/18;40
9128;1888;76394;CC;17/02/18;76
9129;1889;73559;CC;5/03/18;37
9130;1890;82004;CC;14/02/18;31
9131;1891;79867;CC;6/02/18;84
9132;1892;73896;CC;20/02/18;71
9133;1893;73679;CC;13/02/18;112
9134;1894;74098;CC;16/02/18;97
9135;1895;74397;CC;13/03/18;30
9136;1896;80667;CC;11/03/18;58
9137;1897;78605;CC;26/02/18;90
9138;1898;74539;CC;5/02/18;21
9139;1899;77720;CC;12/03/18;82
9140;1900;77536;CC;10/02/18;116
9141;1901;77719;CC;8/03/18;68
9142;1902;75674;CC;17/03/18;35
9143;1903;78655;CC;10/03/18;99
9144;1904;80033;CC;22/03/18;48
9145;1905;74600;CC;12/03/18;32
9146;1906;77757;CC;12/03/18;73
9147;1907;81382;TI;16/03/18;61
9148;1908;77828;CC;19/03/18;106
9149;1909;77975;CC;2/03/18;56
9150;1910;76610;CC;13/02/18;44
9151;1911;79423;CC;9/02/18;90
9152;1912;80352;CC;2/02/18;64
9153;1913;73333;CC;1/02/18;77
9154;1914;72111;CC;10/02/18;115
9155;1915;75562;CC;10/02/18;67
9156;1916;80476;CC;20/02/18;112
9157;1917;79342;CC;9/03/18;81
9158;1918;81817;CC;5/03/18;21
9159;1919;80737;CC;20/02/18;87
9160;1920;72518;CC;12/02/18;53
9161;1921;74543;CC;10/02/18;37
9162;1922;78135;CC;5/02/18;60
9163;1923;80316;CC;21/02/18;101
9164;1924;78883;CC;25/02/18;29
9165;1925;76037;CC;21/02/18;92
9166;1926;73374;CC;15/02/18;21
9167;1927;77381;CC;18/03/18;87
9168;1928;81085;CC;6/02/18;109
9169;1929;74308;CC;18/03/18;103
9170;1930;74269;CC;21/02/18;107
9171;1931;79126;CC;27/03/18;25
9172;1932;82085;CC;3/03/18;58
9173;1933;73568;CC;26/02/18;64
9174;1934;81232;CC;21/03/18;99
9175;1935;74882;CC;6/03/18;21
9176;1936;73191;CC;6/02/18;41
9177;1937;75437;CC;8/03/18;85
9178;1938;80732;CC;15/02/18;35
9179;1939;80381;CC;14/02/18;120
9180;1940;81728;CC;21/03/18;22
9181;1941;77414;CC;23/02/18;26
9182;1942;79472;CC;1/02/18;69
9183;1943;76963;CC;12/03/18;74
9184;1944;78660;CC;1/03/18;63
9185;1945;73870;CC;27/03/18;53
9186;1946;73114;CC;21/03/18;67
9187;1947;78808;CC;11/02/18;37
9188;1948;77334;CC;1/03/18;48
9189;1949;72896;CC;7/03/18;54
9190;1950;80435;CC;22/03/18;112
9191;1951;78362;CC;29/03/18;106
9192;1952;81542;CC;14/03/18;35
9193;1953;73121;CC;4/03/18;70
9194;1954;76669;CC;16/02/18;61
9195;1955;75934;CC;9/02/18;31
9196;1956;78738;CC;15/03/18;57
9197;1957;74387;CC;25/03/18;84
9198;1958;77196;CC;20/02/18;112
9199;1959;74500;CC;28/02/18;63
9200;1960;73075;CC;21/03/18;87
9201;1961;76161;CC;16/03/18;99
9202;1962;81037;CC;14/03/18;113
9203;1963;75324;CC;16/02/18;91
9204;1964;74383;CC;10/03/18;97
9205;1965;75639;CC;6/03/18;46
9206;1966;79929;CC;9/02/18;64
9207;1967;79362;CC;22/02/18;42
9208;1968;74246;TI;24/03/18;88
9209;1969;78428;TI;28/03/18;34
9210;1970;79345;CC;2/03/18;94
9211;1971;81387;CC;11/03/18;49
9212;1972;78372;CC;2/03/18;74
9213;1973;78434;CC;6/03/18;38
9214;1974;73332;CC;23/03/18;83
9215;1975;77840;CC;4/03/18;21
9216;1976;75534;CC;28/03/18;21
9217;1977;80132;CC;13/03/18;118
9218;1978;77594;CC;15/03/18;44
9219;1979;72755;CC;20/03/18;54
9220;1980;72335;CC;22/02/18;98
9221;1981;76637;CC;28/03/18;108
9222;1982;81488;CC;15/02/18;116
9223;1983;75763;CC;16/03/18;61
9224;1984;76192;CC;7/02/18;83
9225;1985;77811;CC;24/03/18;74
9226;1986;73914;CC;22/02/18;47
9227;1987;73662;CC;10/03/18;73
9228;1988;78167;CC;9/02/18;44
9229;1989;74168;CC;9/02/18;70
9230;1990;76623;CC;2/03/18;28
9231;1991;78832;CC;19/02/18;54
9232;1992;79897;CC;8/03/18;95
9233;1993;75878;CC;28/03/18;59
9234;1994;77357;CC;10/02/18;74
9235;1995;74079;CC;4/03/18;87
9236;1996;77697;CC;10/02/18;32
9237;1997;80393;CC;8/02/18;113
9238;1998;78976;CC;25/03/18;24
9239;1999;73879;CC;10/03/18;109
9240;2000;75366;CC;26/03/18;34
9241;2001;72433;CC;22/02/18;102
9242;2002;79131;CC;20/03/18;120
9243;2003;75313;CC;4/02/18;24
9244;2004;76434;CC;21/02/18;36
9245;2005;77788;CC;7/02/18;37
9246;2006;73090;CC;3/02/18;30
9247;2007;77343;CC;13/03/18;36
9248;2008;81196;CC;21/02/18;29
9249;2009;77172;CC;5/02/18;34
9250;2010;81991;CC;12/03/18;97
9251;2011;73999;CC;23/02/18;76
9252;2012;74738;CC;3/02/18;58
9253;2013;75546;CC;17/02/18;72
9254;2014;80863;CC;14/02/18;68
9255;2015;72255;CC;12/02/18;95
9256;2016;82028;CC;26/03/18;94
9257;2017;80954;CC;24/03/18;118
9258;2018;75917;CC;25/03/18;79
9259;2019;79561;CC;4/02/18;51
9260;2020;77669;CC;8/02/18;119
9261;2021;80219;CC;19/03/18;30
9262;2022;76311;CC;22/03/18;59
9263;2023;75381;CC;11/02/18;93
9264;2024;80811;CC;23/03/18;36
9265;2025;77422;CC;4/03/18;23
9266;2026;81619;CC;17/02/18;90
9267;2027;78873;CC;8/03/18;87
9268;2028;79745;CC;29/03/18;82
9269;2029;78669;CC;25/03/18;86
9270;2030;73978;CC;13/02/18;61
9271;2031;75260;CC;29/03/18;84
9272;2032;79458;CC;27/03/18;61
9273;2033;74012;TI;23/03/18;37
9274;2034;74675;CC;20/02/18;106
9275;2035;76650;CC;11/03/18;34
9276;2036;81775;CC;24/02/18;47
9277;2037;77944;CC;22/02/18;97
9278;2038;80314;CC;20/02/18;29
9279;2039;77032;CC;11/02/18;70
9280;2040;75451;CC;11/02/18;119
9281;2041;73197;CC;12/02/18;114
9282;2042;78871;CC;21/03/18;94
9283;2043;77001;CC;21/03/18;111
9284;2044;76001;CC;9/02/18;74
9285;2045;76666;CC;18/02/18;20
9286;2046;79995;CC;6/02/18;79
9287;2047;78644;CC;16/02/18;100
9288;2048;80974;CC;15/03/18;99
9289;2049;79690;CC;1/02/18;30
9290;2050;79901;CC;25/03/18;63
9291;2051;79032;CC;4/03/18;71
9292;2052;80186;CC;21/02/18;108
9293;2053;75864;CC;14/02/18;62
9294;2054;81574;CC;25/03/18;37
9295;2055;80739;CC;15/03/18;40
9296;2056;77303;CC;24/03/18;22
9297;2057;75143;CC;24/03/18;63
9298;2058;73041;CC;25/03/18;97
9299;2059;77905;CC;2/02/18;93
9300;2060;76071;CC;16/02/18;111
9301;2061;80779;CC;17/02/18;72
9302;2062;75485;CC;14/02/18;90
9303;2063;76880;CC;21/02/18;21
9304;2064;78109;CC;15/03/18;113
9305;2065;77854;CC;5/02/18;119
9306;2066;73157;CC;15/02/18;101
9307;2067;73990;CC;9/02/18;120
9308;2068;77597;CC;1/02/18;31
9309;2069;74767;CC;24/03/18;39
9310;2070;79878;CC;24/03/18;84
9311;2071;73987;CC;17/03/18;61
9312;2072;75995;CC;15/03/18;94
9313;2073;78639;CC;4/02/18;62
9314;2074;75974;CC;4/03/18;89
9315;2075;81016;CC;30/03/18;57
9316;2076;73592;CC;12/02/18;29
9317;2077;77923;CC;15/03/18;115
9318;2078;78356;CC;26/03/18;112
9319;2079;79885;CC;24/03/18;75
9320;2080;73632;CC;27/02/18;76
9321;2081;79048;CC;17/03/18;57
9322;2082;81448;CC;30/03/18;65
9323;2083;75352;CC;17/03/18;27
9324;2084;76127;CC;3/03/18;106
9325;2085;76676;CC;15/02/18;69
9326;2086;72190;CC;3/03/18;86
9327;2087;77155;CC;6/02/18;43
9328;2088;79778;CC;10/02/18;113
9329;2089;73462;CC;20/03/18;69
9330;2090;73396;CC;9/03/18;85
9331;2091;73575;CC;22/02/18;34
9332;2092;74511;CC;2/03/18;51
9333;2093;74302;CC;3/02/18;26
9334;2094;76737;CC;22/02/18;94
9335;2095;72857;CC;22/03/18;70
9336;2096;77065;CC;17/02/18;63
9337;2097;78246;CC;1/03/18;117
9338;2098;75302;CC;4/02/18;114
9339;2099;72866;CC;20/02/18;26
9340;2100;77600;CC;28/02/18;39
9341;2101;74614;CC;8/02/18;119
9342;2102;72531;CC;22/02/18;65
9343;2103;74741;CC;28/02/18;84
9344;2104;81341;CC;6/03/18;110
9345;2105;72334;CC;26/02/18;114
9346;2106;81603;CC;29/03/18;120
9347;2107;80362;CC;15/02/18;116
9348;2108;79741;CC;27/02/18;50
9349;2109;73337;CC;3/02/18;76
9350;2110;74864;CC;21/02/18;31
9351;2111;79986;CC;25/03/18;84
9352;2112;72099;CC;25/02/18;112
9353;2113;79212;CC;20/03/18;39
9354;2114;76976;CC;23/02/18;48
9355;2115;79566;CC;3/03/18;87
9356;2116;80440;CC;6/03/18;72
9357;2117;75469;CC;14/02/18;70
9358;2118;79804;CC;21/03/18;75
9359;2119;78489;CC;17/03/18;89
9360;2120;78004;CC;2/03/18;50
9361;2121;73002;CC;12/02/18;27
9362;2122;77907;CC;19/02/18;20
9363;2123;73325;CC;18/03/18;43
9364;2124;81136;CC;3/03/18;43
9365;2125;73141;CC;27/02/18;70
9366;2126;72406;CC;15/02/18;104
9367;2127;77136;CC;1/03/18;52
9368;2128;81396;CC;6/02/18;115
9369;2129;80379;CC;22/02/18;38
9370;2130;77292;TI;22/02/18;120
9371;2131;77746;CC;18/03/18;33
9372;2132;74076;CC;21/03/18;67
9373;2133;75055;CC;13/03/18;119
9374;2134;74193;CC;14/02/18;106
9375;2135;72514;CC;11/02/18;66
9376;2136;74045;CC;20/03/18;61
9377;2137;81339;CC;5/03/18;82
9378;2138;73354;CC;4/02/18;64
9379;2139;78191;CC;4/02/18;105
9380;2140;76941;CC;6/02/18;92
9381;2141;72538;CC;4/03/18;78
9382;2142;77787;CC;12/02/18;98
9383;2143;81098;CC;13/02/18;34
9384;2144;74152;CC;17/02/18;35
9385;2145;72589;CC;17/03/18;39
9386;2146;73116;CC;15/02/18;24
9387;2147;81703;CC;4/02/18;45
9388;2148;76713;CC;5/03/18;26
9389;2149;79655;CC;2/02/18;60
9390;2150;76839;CC;13/03/18;28
9391;2151;80741;CC;3/03/18;42
9392;2152;79495;TI;27/03/18;85
9393;2153;74565;CC;5/03/18;95
9394;2154;76570;CC;24/02/18;35
9395;2155;81515;CC;12/02/18;24
9396;2156;80923;CC;24/02/18;107
9397;2157;79659;CC;15/02/18;82
9398;2158;81478;CC;9/02/18;58
9399;2159;75512;CC;17/03/18;96
9400;2160;75144;CC;2/03/18;33
9401;2161;80108;TI;16/03/18;23
9402;2162;81607;TI;15/02/18;91
9403;2163;74494;CC;6/02/18;69
9404;2164;73861;CC;10/02/18;26
9405;2165;74225;CC;8/03/18;60
9406;2166;72374;CC;22/03/18;104
9407;2167;78285;CC;13/03/18;28
9408;2168;78721;CC;27/03/18;56
9409;2169;72841;CC;19/03/18;70
9410;2170;74322;CC;23/03/18;53
9411;2171;75742;CC;23/03/18;54
9412;2172;78465;CC;7/03/18;111
9413;2173;73700;CC;24/02/18;28
9414;2174;73058;CC;19/03/18;71
9415;2175;77154;CC;11/02/18;101
9416;2176;73289;CC;23/03/18;56
9417;2177;74798;CC;3/02/18;38
9418;2178;76921;CC;17/02/18;90
9419;2179;77838;CC;4/02/18;37
9420;2180;75391;TI;1/03/18;66
9421;2181;80306;CC;12/03/18;86
9422;2182;80270;CC;24/02/18;80
9423;2183;81845;CC;5/03/18;38
9424;2184;72251;CC;21/03/18;79
9425;2185;74273;CC;16/03/18;31
9426;2186;73319;CC;4/03/18;53
9427;2187;75095;CC;24/03/18;91
9428;2188;79200;CC;17/02/18;83
9429;2189;79718;CC;10/03/18;27
9430;2190;72266;CC;16/03/18;105
9431;2191;79018;CC;10/03/18;110
9432;2192;74311;CC;5/02/18;104
9433;2193;74094;CC;10/02/18;118
9434;2194;75931;CC;5/02/18;20
9435;2195;77229;CC;11/02/18;67
9436;2196;78237;CC;19/02/18;33
9437;2197;82042;CC;18/02/18;42
9438;2198;72319;TI;9/02/18;57
9439;2199;75162;CC;18/02/18;111
9440;2200;72595;CC;13/03/18;98
9441;2201;77567;CC;18/03/18;119
9442;2202;80261;CC;27/03/18;114
9443;2203;75789;CC;13/03/18;92
9444;2204;75132;CC;27/03/18;24
9445;2205;73144;CC;23/02/18;80
9446;2206;72417;CC;12/03/18;67
9447;2207;76173;CC;25/02/18;76
9448;2208;80557;CC;15/03/18;20
9449;2209;79058;CC;11/03/18;62
9450;2210;77346;CC;29/03/18;55
9451;2211;76177;CC;8/03/18;115
9452;2212;74321;CC;13/03/18;86
9453;2213;72238;CC;10/03/18;91
9454;2214;73505;CC;20/02/18;82
9455;2215;72670;CC;4/03/18;75
9456;2216;76405;CC;10/02/18;51
9457;2217;73967;CC;16/02/18;57
9458;2218;78107;CC;7/03/18;22
9459;2219;81418;CC;7/02/18;88
9460;2220;79149;CC;14/02/18;94
9461;2221;77573;CC;26/03/18;51
9462;2222;78485;CC;6/03/18;85
9463;2223;73639;CC;2/02/18;70
9464;2224;75387;CC;13/02/18;85
9465;2225;77361;TI;19/03/18;49
9466;2226;77951;CC;30/03/18;81
9467;2227;78399;CC;29/03/18;59
9468;2228;80211;CC;8/03/18;33
9469;2229;76611;CC;26/03/18;82
9470;2230;73412;CC;2/03/18;46
9471;2231;77285;CC;10/02/18;39
9472;2232;76600;CC;28/02/18;73
9473;2233;79535;CC;1/02/18;89
9474;2234;81965;CC;27/02/18;102
9475;2235;75124;CC;10/02/18;28
9476;2236;78957;CC;19/02/18;31
9477;2237;79385;CC;5/03/18;38
9478;2238;81034;CC;18/02/18;92
9479;2239;80675;CC;14/02/18;20
9480;2240;76045;TI;14/03/18;86
9481;2241;72188;CC;23/03/18;105
9482;2242;74779;CC;2/03/18;76
9483;2243;77972;CC;26/02/18;41
9484;2244;73992;CC;4/02/18;69
9485;2245;81384;CC;18/02/18;67
9486;2246;73865;CC;2/03/18;52
9487;2247;74370;CC;2/02/18;28
9488;2248;81428;CC;26/02/18;120
9489;2249;78013;CC;29/03/18;59
9490;2250;79859;CC;13/02/18;47
9491;2251;78537;CC;25/02/18;106
9492;2252;73171;CC;22/03/18;105
9493;2253;75719;CC;4/02/18;114
9494;2254;78569;CC;9/02/18;24
9495;2255;77921;CC;7/02/18;98
9496;2256;81143;CC;18/03/18;104
9497;2257;74949;CC;28/03/18;65
9498;2258;75634;CC;4/03/18;99
9499;2259;81354;CC;13/02/18;51
9500;2260;81833;TI;25/02/18;66
9501;2261;79606;CC;26/03/18;102
9502;2262;81310;CC;22/02/18;81
9503;2263;75139;CC;28/02/18;94
9504;2264;79305;CC;6/03/18;90
9505;2265;76795;CC;10/03/18;91
9506;2266;79728;CC;5/02/18;81
9507;2267;74804;CC;29/03/18;107
9508;2268;76783;CC;14/02/18;64
9509;2269;73189;CC;7/02/18;66
9510;2270;76334;CC;22/03/18;114
9511;2271;80368;CC;2/02/18;33
9512;2272;72882;CC;22/03/18;93
9513;2273;76915;CC;1/02/18;82
9514;2274;81742;CC;1/03/18;64
9515;2275;75413;CC;24/02/18;47
9516;2276;79391;TI;5/02/18;48
9517;2277;73788;CC;19/03/18;54
9518;2278;72941;CC;18/02/18;55
9519;2279;79868;CC;7/03/18;39
9520;2280;72438;CC;5/03/18;85
9521;2281;75784;CC;20/03/18;70
9522;2282;78176;CC;1/03/18;105
9523;2283;79873;CC;14/02/18;99
9524;2284;81192;CC;18/03/18;68
9525;2285;72544;CC;26/02/18;52
9526;2286;79067;CC;4/02/18;33
9527;2287;72938;CC;13/03/18;116
9528;2288;81475;CC;15/02/18;53
9529;2289;78145;CC;7/02/18;52
9530;2290;76040;CC;14/03/18;32
9531;2291;80482;CC;17/03/18;86
9532;2292;77286;CC;17/03/18;114
9533;2293;77693;CC;19/02/18;23
9534;2294;74820;CC;3/03/18;104
9535;2295;74004;CC;19/03/18;21
9536;2296;74128;CC;19/02/18;58
9537;2297;73001;CC;12/02/18;71
9538;2298;81497;CC;12/03/18;62
9539;2299;74236;CC;12/03/18;39
9540;2300;80514;CC;22/02/18;109
9541;2301;80550;CC;17/02/18;30
9542;2302;76732;CC;17/03/18;47
9543;2303;79624;TI;3/03/18;98
9544;2304;74561;CC;17/03/18;25
9545;2305;80208;CC;6/02/18;32
9546;2306;80094;CC;21/03/18;42
9547;2307;77732;CC;22/02/18;83
9548;2308;78279;CC;22/03/18;110
9549;2309;79844;CC;22/03/18;30
9550;2310;80635;CC;19/02/18;36
9551;2311;72244;CC;9/03/18;33
9552;2312;77845;CC;10/03/18;81
9553;2313;80736;CC;9/03/18;33
9554;2314;80392;CC;10/03/18;26
9555;2315;80870;CC;11/02/18;56
9556;2316;79727;CC;16/03/18;115
9557;2317;74027;CC;19/03/18;40
9558;2318;80666;CC;17/02/18;54
9559;2319;72355;CC;2/02/18;22
9560;2320;78451;CC;19/02/18;37
9561;2321;78645;CC;9/03/18;103
9562;2322;77790;CC;10/03/18;51
9563;2323;80677;CC;29/03/18;109
9564;2324;73434;CC;13/03/18;61
9565;2325;74801;CC;18/03/18;63
9566;2326;72331;CC;14/02/18;96
9567;2327;80397;CC;22/03/18;103
9568;2328;73681;CC;13/03/18;66
9569;2329;73814;CC;11/02/18;92
9570;2330;76252;CC;7/03/18;94
9571;2331;80367;CC;18/03/18;30
9572;2332;78211;CC;28/02/18;71
9573;2333;75809;CC;2/02/18;61
9574;2334;74697;CC;7/03/18;77
9575;2335;73843;CC;16/02/18;77
9576;2336;74823;CC;3/03/18;46
9577;2337;77851;CC;12/02/18;55
9578;2338;75491;CC;21/03/18;51
9579;2339;76831;CC;1/03/18;51
9580;2340;76859;CC;18/02/18;58
9581;2341;76896;CC;25/02/18;24
9582;2342;78037;CC;28/03/18;46
9583;2343;77462;CC;14/03/18;47
9584;2344;72863;CC;27/03/18;50
9585;2345;72536;CC;12/03/18;79
9586;2346;72651;CC;5/03/18;118
9587;2347;80003;CC;16/03/18;31
9588;2348;78577;CC;3/03/18;23
9589;2349;76336;CC;12/03/18;63
9590;2350;80265;CC;25/03/18;88
9591;2351;75767;CC;11/02/18;97
9592;2352;74559;CC;20/02/18;51
9593;2353;74244;CC;30/03/18;89
9594;2354;72196;CC;7/02/18;28
9595;2355;79978;CC;12/03/18;40
9596;2356;75724;CC;20/02/18;72
9597;2357;73170;CC;10/02/18;88
9598;2358;74954;CC;23/02/18;116
9599;2359;76292;CC;17/02/18;42
9600;2360;74106;CC;10/03/18;73
9601;2361;76052;CC;28/03/18;74
9602;2362;74031;CC;26/02/18;67
9603;2363;81975;CC;24/03/18;109
9604;2364;81853;CC;28/03/18;42
9605;2365;75838;CC;14/03/18;79
9606;2366;74875;CC;15/02/18;64
9607;2367;81795;CC;26/03/18;57
9608;2368;72893;CC;24/02/18;75
9609;2369;77173;CC;21/02/18;105
9610;2370;75271;TI;26/02/18;53
9611;2371;75447;CC;5/03/18;99
9612;2372;79940;CC;26/03/18;85
9613;2373;79043;CC;13/03/18;76
9614;2374;74850;CC;6/03/18;107
9615;2375;79123;CC;14/02/18;23
9616;2376;79437;CC;14/03/18;40
9617;2377;81778;CC;24/03/18;77
9618;2378;73057;CC;13/03/18;63
9619;2379;73890;CC;3/03/18;79
9620;2380;80558;CC;11/02/18;96
9621;2381;79760;CC;20/02/18;69
9622;2382;78642;CC;3/03/18;37
9623;2383;74369;CC;17/03/18;81
9624;2384;76958;CC;21/03/18;31
9625;2385;75535;CC;23/03/18;21
9626;2386;80129;CC;22/02/18;42
9627;2387;79276;CC;26/03/18;96
9628;2388;81158;CC;1/02/18;120
9629;2389;75993;CC;10/02/18;116
9630;2390;75566;TI;1/03/18;63
9631;2391;75578;CC;15/02/18;60
9632;2392;75980;CC;23/02/18;92
9633;2393;76648;CC;12/02/18;45
9634;2394;77879;CC;3/02/18;58
9635;2395;80104;CC;23/02/18;55
9636;2396;80382;TI;27/03/18;119
9637;2397;72931;CC;27/03/18;83
9638;2398;76538;CC;11/03/18;45
9639;2399;73882;CC;27/03/18;30
9640;2400;72339;CC;25/02/18;82
9641;2401;72611;CC;19/02/18;105
9642;2402;73754;CC;28/03/18;101
9643;2403;75172;CC;9/03/18;22
9644;2404;76694;CC;12/03/18;66
9645;2405;79723;CC;27/02/18;29
9646;2406;78590;CC;1/03/18;74
9647;2407;76249;CC;1/03/18;79
9648;2408;78595;CC;20/03/18;21
9649;2409;80925;CC;28/03/18;112
9650;2410;81443;CC;13/03/18;100
9651;2411;77659;CC;8/02/18;89
9652;2412;75407;CC;10/02/18;35
9653;2413;76411;CC;12/02/18;54
9654;2414;77723;CC;25/02/18;71
9655;2415;75446;CC;12/03/18;100
9656;2416;78940;CC;15/02/18;68
9657;2417;82012;CC;27/03/18;65
9658;2418;81269;CC;22/03/18;71
9659;2419;74411;CC;21/03/18;44
9660;2420;76889;CC;5/03/18;25
9661;2421;72894;CC;19/03/18;53
9662;2422;75761;CC;14/03/18;42
9663;2423;72962;CC;27/03/18;28
9664;2424;77581;CC;12/02/18;102
9665;2425;75711;CC;3/02/18;41
9666;2426;75294;CC;9/02/18;84
9667;2427;81056;CC;20/03/18;30
9668;2428;79572;CC;17/02/18;105
9669;2429;78213;CC;22/03/18;97
9670;2430;76909;CC;27/03/18;38
9671;2431;74325;CC;29/03/18;32
9672;2432;72397;CC;26/03/18;62
9673;2433;74849;CC;26/02/18;34
9674;2434;73499;CC;6/02/18;45
9675;2435;78353;TI;2/03/18;77
9676;2436;73285;CC;23/03/18;112
9677;2437;80492;CC;12/02/18;67
9678;2438;76240;CC;19/02/18;64
9679;2439;73143;TI;10/03/18;91
9680;2440;78082;CC;25/02/18;27
9681;2441;79488;CC;14/03/18;99
9682;2442;76681;TI;18/02/18;44
9683;2443;79920;CC;3/03/18;46
9684;2444;75802;CC;7/03/18;58
9685;2445;74586;CC;9/03/18;75
9686;2446;76903;CC;2/03/18;120
9687;2447;75041;CC;1/02/18;105
9688;2448;77881;CC;22/02/18;36
9689;2449;75593;CC;2/03/18;48
9690;2450;80872;CC;16/03/18;47
9691;2451;78634;CC;11/03/18;112
9692;2452;77026;CC;16/02/18;56
9693;2453;74060;TI;18/02/18;43
9694;2454;79908;CC;18/03/18;77
