ID;TIPOID;NOMBRE;TIPOMIEMBRO
94893;CE;andrea ;Egresado
102733;CE;Aura;PadreInvitado
94453;CE;andres;ProfesorInvitado
96492;CC;andrea ;Profesor
101027;CE;pablo;Profesor
98137;CC;camila ;Egresado
93481;CE;valeria;PadreInvitado
99725;CC;maurizio;Egresado
93846;CE;andres;Egresado
96783;CC;camila ;Egresado
97271;CE;angelica;Estudiante
100505;CC;pedro;PadreInvitado
97997;CC;daniel;Egresado
98134;CC;mathias;Profesor
96354;CC;Maria;Estudiante
97159;CE;Claudia;Estudiante
98736;CC;Nelly ;Estudiante
101280;CE;angelica;Empleado
96933;CC;camila ;Estudiante
101612;CC;Hannah;Profesor
93904;CE;mathias;Profesor
101858;CC;gabriel;PadreInvitado
94018;CE;angelica;Estudiante
101558;CC;Claudia;PadreInvitado
100221;CE;violeta;PadreInvitado
99126;CC;Sofia ;Profesor
93642;CC;mariana;Estudiante
94602;CC;daniel;Egresado
96497;CE;andrei;Profesor
102103;CC;violeta;ProfesorInvitado
94782;CE;Claudia;Egresado
101008;CC;victoria;Egresado
102061;CC;mariana;Egresado
99272;CE;mathias;ProfesorInvitado
97074;CC;victoria;Empleado
100073;CE;Valentina;ProfesorInvitado
99428;CC;Silvana;Egresado
96885;CE;Juliana;ProfesorInvitado
95684;CC;camila ;Estudiante
93658;CC;mathias;Profesor
98540;CE;jaime;Profesor
98610;CC;violeta;Estudiante
100556;CE;mathias;Egresado
95974;CE;camila ;Estudiante
97058;CE;vicky;ProfesorInvitado
99467;CE;daniel;Empleado
99337;CE;andres;Estudiante
96758;CE;daniel;Egresado
100300;CC;mathias;PadreInvitado
100604;CC;lucho;Profesor
95081;CC;angelica;PadreInvitado
95233;CE;violeta;PadreInvitado
101303;CC;Aura;Estudiante
102298;CE;andres;Estudiante
101561;CE;Claudia;ProfesorInvitado
100695;CE;Nelly ;PadreInvitado
95123;CE;Julian;Egresado
98804;CE;Julian;Empleado
97368;CC;Cristina;Profesor
99808;CC;pedro;Empleado
98939;CE;camila ;Empleado
98132;CC;Nelly ;Profesor
94021;CE;juan;Profesor
103316;CC;Julian;Estudiante
101752;CE;angelica;Estudiante
98887;CE;Maria;Estudiante
97669;CC;jose;Empleado
98778;CE;santiago;ProfesorInvitado
95282;CE;mathias;ProfesorInvitado
97245;CE;pedro;Empleado
95309;CE;daniel;Empleado
94008;CC;Aura;Egresado
95616;CC;maurizio;Estudiante
101922;CE;Aura;PadreInvitado
95841;CE;camila ;Estudiante
99343;CC;pedro;Estudiante
93996;CC;andrei;Estudiante
100658;CE;maurizio;ProfesorInvitado
99260;CE;Silvana;Profesor
100250;CC;nicolas;ProfesorInvitado
94146;CE;lucho;Estudiante
95122;CC;lucho;Profesor
101376;CE;Claudia;Profesor
96535;CC;Hannah;Estudiante
100111;CC;Valentina;Empleado
101542;CC;Catherine;PadreInvitado
100953;CC;Julian;ProfesorInvitado
98316;CE;vittorio;Profesor
100708;CC;angelica;Egresado
97804;CE;victoria;Estudiante
102513;CC;pablo;Empleado
103299;CC;mathias;PadreInvitado
95219;CE;vicky;Empleado
100576;CE;mathias;Egresado
102893;CE;daniel;Empleado
96193;CE;Maria;ProfesorInvitado
100154;CE;Valentina;ProfesorInvitado
95879;CC;jaime;PadreInvitado
94709;CE;andrea ;ProfesorInvitado
95216;CC;daniel;PadreInvitado
98453;CC;Silvana;ProfesorInvitado
101362;CC;camila ;ProfesorInvitado
100084;CC;Sofia ;Empleado
95275;CE;vicky;Profesor
94474;CE;Julian;Profesor
102291;CE;mariana;Egresado
99293;CE;vicky;Profesor
102234;CC;andrei;Egresado
96782;CC;Silvana;PadreInvitado
100257;CE;Aura;Empleado
102604;CE;andrei;Egresado
98108;CE;andrei;Estudiante
103248;CE;mariana;Estudiante
96413;CE;andrei;PadreInvitado
97923;CC;angelica;PadreInvitado
102674;CC;andres;Estudiante
100383;CC;vicky;Empleado
96306;CC;angelica;ProfesorInvitado
94862;CC;Sofia ;Empleado
97479;CE;Juliana;ProfesorInvitado
94883;CE;santiago;Empleado
101851;CE;jaime;PadreInvitado
102498;CE;Silvana;Empleado
100146;CE;santiago;PadreInvitado
99079;TI;andres;Estudiante
99556;TI;vittorio;Empleado
102374;CC;Aura;PadreInvitado
102886;CE;Juliana;Estudiante
93975;CE;andrei;Profesor
94912;CE;Hannah;Profesor
98752;CE;jose;ProfesorInvitado
95322;CC;angelica;Empleado
93997;CC;jaime;PadreInvitado
96597;CC;nicolas;Profesor
97711;CE;andrei;Egresado
100838;CC;gabriel;Egresado
100767;CE;pedro;Estudiante
102200;CC;vittorio;PadreInvitado
102732;CE;vicky;Profesor
94307;CE;victoria;Empleado
97769;CC;pablo;Estudiante
103179;CC;Cristina;Egresado
102494;CE;sabastian;Empleado
100466;CC;camila ;Profesor
94839;CE;jaime;Estudiante
101342;CC;lucho;Profesor
101897;CC;Maria;PadreInvitado
98264;CE;jaime;Profesor
103317;CC;Cristina;Empleado
95557;CE;Juliana;Profesor
99095;CC;daniel;Egresado
103031;CC;andrei;PadreInvitado
98130;CE;maurizio;ProfesorInvitado
93560;CC;Valentina;Egresado
101658;CE;gabriel;Estudiante
96607;CE;andrei;PadreInvitado
97018;CC;andrei;Empleado
97516;CE;lucho;Estudiante
98675;CC;Maria;PadreInvitado
97337;CC;andrea ;Profesor
94365;CC;jorge;ProfesorInvitado
101496;CC;angelica;PadreInvitado
100860;CE;valeria;Egresado
100998;CC;juan;Profesor
99291;CC;Julian;Empleado
97449;CE;angelica;PadreInvitado
94974;CC;pedro;PadreInvitado
102535;CE;Sofia ;Profesor
101839;CE;Juliana;Empleado
94009;CC;Maria;Estudiante
99301;CC;Sofia ;Profesor
103351;CC;Hannah;Empleado
100925;CC;jorge;Estudiante
98743;CC;jose;Profesor
97270;CE;Cristina;Estudiante
100939;CC;Hannah;Profesor
98499;CE;sabastian;Estudiante
100420;CC;Nelly ;ProfesorInvitado
102663;CE;Julian;Profesor
97185;CE;pablo;PadreInvitado
97242;CC;Aura;Empleado
99794;TI;Maria;Empleado
97045;CC;valeria;Estudiante
97154;CE;Valentina;PadreInvitado
94137;CE;santiago;Profesor
95110;CC;pedro;Estudiante
99596;CC;Maicol;ProfesorInvitado
98522;CC;camila ;Egresado
98151;CE;violeta;Empleado
95795;CE;nicolas;PadreInvitado
100463;CE;andrei;PadreInvitado
99155;CE;Maicol;Estudiante
97183;CE;Valentina;PadreInvitado
94953;CC;Cristina;Profesor
95438;CC;andrea ;PadreInvitado
96290;CC;Juliana;Profesor
101674;CE;daniel;ProfesorInvitado
96214;CC;Claudia;Empleado
96384;CE;nicolas;Egresado
100291;CE;andrea ;ProfesorInvitado
94358;CE;vittorio;PadreInvitado
93543;CE;Catherine;Empleado
95846;CE;vittorio;ProfesorInvitado
96119;CE;lucho;PadreInvitado
103266;CC;Silvana;ProfesorInvitado
98973;CC;Julian;ProfesorInvitado
93951;CC;Sofia ;Estudiante
103274;CC;victoria;Empleado
95306;CE;Aura;ProfesorInvitado
100052;CE;nicolas;PadreInvitado
95454;CE;vittorio;Egresado
96930;CE;jorge;PadreInvitado
94147;CE;Maria;Estudiante
97784;CC;Claudia;Estudiante
98719;CE;juan;Empleado
101055;CC;jaime;ProfesorInvitado
97897;CC;jose;Empleado
95619;CC;nicolas;Empleado
95940;CE;Juliana;Profesor
96450;CC;camila ;Profesor
103329;CE;Maria;Empleado
96567;CC;Nelly ;Egresado
93854;CE;vittorio;Estudiante
95150;CE;andrea ;Egresado
96201;CC;pedro;Estudiante
95184;CC;camila ;PadreInvitado
94682;CE;Sofia ;Egresado
98193;CC;Cristina;Empleado
98903;CE;Silvana;PadreInvitado
102865;CE;pablo;Profesor
101106;CC;andrea ;ProfesorInvitado
100158;CC;victoria;Estudiante
102949;CE;vittorio;Estudiante
97521;CC;Maria;ProfesorInvitado
103003;CC;Aura;PadreInvitado
95583;CE;mariana;Egresado
95099;CC;vittorio;PadreInvitado
98420;CC;vittorio;ProfesorInvitado
98635;CE;gabriel;Egresado
102939;CC;mariana;Egresado
101112;CE;vicky;Estudiante
98087;CC;jorge;Egresado
96950;CC;vittorio;ProfesorInvitado
101909;CE;nicolas;ProfesorInvitado
101707;CC;Catherine;Egresado
99446;CE;Juliana;PadreInvitado
97391;CE;mathias;Empleado
96594;CE;Maria;Estudiante
93898;CE;pablo;ProfesorInvitado
98471;CC;Cristina;PadreInvitado
98407;CC;Julian;Profesor
100163;CC;Catherine;Empleado
94506;CC;Nelly ;Empleado
101613;CE;Juliana;ProfesorInvitado
101222;CC;Nelly ;Estudiante
96504;CC;andrei;ProfesorInvitado
97800;CE;camila ;Egresado
95358;CE;Maria;Egresado
101374;CE;pedro;Empleado
100691;CE;Silvana;Profesor
93980;CC;Maria;Empleado
97422;CE;Maria;ProfesorInvitado
98280;CE;gabriel;Egresado
102398;CE;Sofia ;Profesor
96429;CC;victoria;Egresado
97147;CC;Maria;PersonaEvento
95553;CC;Catherine;Egresado
101317;CE;Maria;Empleado
96330;CC;santiago;PadreInvitado
102595;CE;maurizio;Egresado
99289;CC;gabriel;ProfesorInvitado
96769;CC;Cristina;Egresado
95983;CC;santiago;Egresado
96099;CC;gabriel;PadreInvitado
94666;CE;pedro;ProfesorInvitado
96975;CE;lucho;PadreInvitado
98646;CE;victoria;Empleado
101886;CC;andrea ;Estudiante
99619;CC;angelica;Profesor
95897;CE;Cristina;Profesor
99030;CE;Maicol;Estudiante
98115;CC;nicolas;PadreInvitado
102929;CE;valeria;Estudiante
100743;CC;maurizio;Profesor
99217;CE;maurizio;Egresado
98561;CE;mathias;Egresado
94747;CC;Cristina;ProfesorInvitado
97108;CE;andrei;PadreInvitado
97524;CE;Aura;PadreInvitado
99423;CE;andrea ;PadreInvitado
102871;CE;Catherine;Egresado
96532;CE;daniel;Empleado
94210;CE;Maria;Egresado
98306;CE;Valentina;ProfesorInvitado
101550;CE;jorge;ProfesorInvitado
93693;CC;camila ;PadreInvitado
95202;CC;Cristina;Empleado
100223;CE;victoria;Estudiante
100919;CC;jaime;Profesor
99403;CE;angelica;ProfesorInvitado
98596;CC;andres;PadreInvitado
95101;CE;camila ;Empleado
100314;CE;jose;Estudiante
97135;CC;Sofia ;ProfesorInvitado
101899;TI;Julian;PadreInvitado
101793;CC;andres;Estudiante
94987;CC;Cristina;Profesor
101018;CC;angelica;Empleado
100911;CC;violeta;Estudiante
97198;CE;Claudia;Estudiante
94149;CE;jorge;Profesor
101340;CE;jose;PersonaEvento
94403;CE;jorge;Empleado
98591;CE;Maicol;Profesor
99643;CE;pablo;Profesor
103153;CC;lucho;Profesor
96021;CE;Maria;Egresado
98460;CE;Silvana;Egresado
94835;CE;andres;Egresado
95611;CC;sabastian;Empleado
100188;CE;Hannah;Egresado
98119;CC;violeta;Egresado
97933;CC;sabastian;Profesor
98725;CE;Hannah;PadreInvitado
97278;CE;Sofia ;ProfesorInvitado
94261;CC;vicky;Profesor
95108;CE;Sofia ;PadreInvitado
98128;CE;Julian;ProfesorInvitado
98319;CC;jorge;Profesor
99250;CE;angelica;ProfesorInvitado
101572;CE;vittorio;PadreInvitado
100114;CC;Maicol;Profesor
93989;CC;daniel;ProfesorInvitado
97534;CC;camila ;PadreInvitado
99031;CC;Juliana;ProfesorInvitado
101385;CE;Julian;PadreInvitado
97512;CC;Catherine;Empleado
98978;CE;jorge;PadreInvitado
97878;CE;andrei;Egresado
95816;CE;pablo;Estudiante
102741;CC;Valentina;Egresado
97671;CE;camila ;Egresado
96162;CE;Nelly ;Empleado
100748;CC;jose;Empleado
99073;CC;Juliana;Estudiante
99917;CC;Cristina;Empleado
98310;CE;Hannah;Empleado
99419;CE;Aura;Empleado
94796;CC;mathias;Profesor
101740;CE;Maria;ProfesorInvitado
95291;CE;nicolas;ProfesorInvitado
102880;CC;victoria;Empleado
94804;CE;andrea ;Estudiante
95802;CC;santiago;PadreInvitado
94588;CC;Maicol;Egresado
95062;CC;angelica;Empleado
102769;CC;andres;Estudiante
99363;CE;vicky;Estudiante
101083;CE;Maria;PadreInvitado
100655;CC;Silvana;PadreInvitado
102521;CE;Hannah;ProfesorInvitado
96390;CC;angelica;PersonaEvento
99352;CC;Valentina;Egresado
98647;CC;vittorio;Egresado
103016;CE;Maria;Empleado
96727;CE;valeria;Empleado
100626;CC;nicolas;Empleado
97851;CC;Valentina;Egresado
98984;CC;mariana;ProfesorInvitado
98906;CC;pablo;PadreInvitado
95581;CC;Cristina;ProfesorInvitado
102540;CC;victoria;Empleado
97383;CC;victoria;Estudiante
97790;CE;andrei;ProfesorInvitado
97641;CC;Maicol;Estudiante
101848;CC;camila ;PadreInvitado
100372;CE;vicky;Estudiante
101544;CE;angelica;Profesor
99332;CC;andrei;PadreInvitado
97712;CC;maurizio;Empleado
101860;CC;victoria;PadreInvitado
103360;CE;maurizio;Estudiante
97115;CC;sabastian;ProfesorInvitado
97104;CE;pedro;Profesor
95124;CE;Maicol;Empleado
102491;CE;angelica;Profesor
96432;CE;juan;ProfesorInvitado
101856;CC;maurizio;Empleado
96203;CE;jorge;Estudiante
94833;CC;andrei;Empleado
102670;CC;maurizio;Estudiante
96760;CE;Cristina;Egresado
93792;CE;sabastian;Profesor
96168;CE;juan;Empleado
97127;CE;victoria;Empleado
95227;CC;mathias;Egresado
94455;CC;Nelly ;Profesor
97006;CE;Silvana;ProfesorInvitado
100924;CC;sabastian;Empleado
103121;CC;maurizio;Profesor
101360;CC;mariana;ProfesorInvitado
103255;CE;sabastian;Profesor
97173;CC;Maicol;Estudiante
99424;CC;jorge;Egresado
103105;CC;Aura;Empleado
98930;CC;camila ;Profesor
95293;CC;Juliana;Estudiante
101214;CC;jose;Egresado
96139;CC;Cristina;Egresado
101219;CE;juan;Profesor
93502;CE;Catherine;Empleado
95991;CC;daniel;PadreInvitado
97620;CC;Maria;Egresado
99760;CE;andres;Empleado
96744;CC;lucho;Profesor
100157;CE;Julian;Profesor
93945;CC;mathias;Egresado
100675;CE;victoria;ProfesorInvitado
100639;CC;pablo;Profesor
100652;CC;Catherine;Estudiante
97049;CE;lucho;Egresado
100692;CC;violeta;Egresado
102960;CC;victoria;Estudiante
102145;CC;nicolas;Empleado
97301;CE;jose;Profesor
96258;CC;victoria;Estudiante
97741;CC;Maicol;PadreInvitado
100598;CC;jaime;PadreInvitado
102478;CE;andres;Egresado
99624;CE;jaime;Estudiante
95321;CE;valeria;PadreInvitado
98334;CC;jaime;PadreInvitado
98653;CC;Valentina;ProfesorInvitado
102756;CE;mathias;Empleado
98776;CC;pablo;Empleado
103423;CC;camila ;Egresado
103110;CE;andrei;PadreInvitado
103193;CC;mariana;ProfesorInvitado
102232;CE;andres;Egresado
96082;CC;Maria;PadreInvitado
100746;CC;mathias;Profesor
96882;CE;andrei;Empleado
102316;CE;Julian;PadreInvitado
97327;CC;pedro;Profesor
98231;CE;pedro;Empleado
100889;CC;Sofia ;Estudiante
100311;CC;camila ;Egresado
101019;CE;maurizio;Profesor
95609;CE;jose;PadreInvitado
96572;CC;Claudia;Egresado
99160;CC;jaime;Profesor
102084;CE;Maria;Egresado
96358;CC;gabriel;PadreInvitado
96848;CE;Aura;ProfesorInvitado
102669;CE;jose;PadreInvitado
98674;CC;Maicol;Estudiante
96612;CE;nicolas;PadreInvitado
102095;CE;Cristina;Estudiante
93786;CC;andres;Egresado
94523;CC;Maria;Estudiante
98574;CC;Hannah;Empleado
100666;CC;sabastian;Profesor
97821;CE;Aura;Estudiante
96600;CE;mathias;PadreInvitado
102512;CE;Catherine;Estudiante
99616;CC;maurizio;Estudiante
98145;CC;victoria;Profesor
97956;CC;vicky;PadreInvitado
101745;CE;Valentina;Egresado
100398;CE;jorge;Estudiante
97412;CE;angelica;Profesor
102479;CE;Nelly ;Estudiante
95737;CC;vicky;Profesor
102891;CC;jorge;Profesor
94158;CE;Sofia ;PadreInvitado
97576;CE;camila ;PadreInvitado
93749;CC;Julian;ProfesorInvitado
99039;CE;santiago;Profesor
96533;CC;juan;ProfesorInvitado
95211;CC;mathias;PadreInvitado
96628;CC;vicky;Estudiante
98959;CE;Julian;PadreInvitado
103015;CC;pablo;PadreInvitado
99654;CE;gabriel;Profesor
94949;CE;vicky;Egresado
100878;CC;Maicol;PadreInvitado
96335;CC;sabastian;ProfesorInvitado
94129;CE;jaime;PadreInvitado
96264;CC;jose;Estudiante
94817;CC;Hannah;PadreInvitado
96976;CC;nicolas;Egresado
95847;CE;mathias;ProfesorInvitado
97210;CE;violeta;Estudiante
93957;CE;andrea ;ProfesorInvitado
102506;CC;Hannah;PadreInvitado
