ID;TIPOID;NOMBRE;TIPOMIEMBRO;;
183714;CC;andrea ;Empleado;;
183715;CC;pedro;Egresado;;
183716;CC;Julian;PadreInvitado;;
183717;CC;juan;PadreInvitado;;
183718;CC;Maicol;ProfesorInvitado;;
183719;CC;Claudia;Empleado;;
183720;CC;vicky;Profesor;;
183721;CC;Maria;Profesor;;
183722;CC;pablo;PadreInvitado;;
183723;CC;angelica;ProfesorInvitado;;
183724;CC;santiago;Profesor;;
183725;CC;jaime;PadreInvitado;;
183726;CC;Maria;Estudiante;;
183727;CC;jorge;Profesor;;
183728;CC;Julian;Profesor;;
183729;CC;mathias;Empleado;;
183730;CC;pablo;PadreInvitado;;
183731;CC;jose;Egresado;;
183732;CC;valeria;PadreInvitado;;
183733;CC;Silvana;PadreInvitado;;
183734;CC;Maicol;Profesor;;
183735;CC;Cristina;PadreInvitado;;
183736;CC;mariana;Profesor;;
183737;CC;angelica;Egresado;;
183738;CC;lucho;ProfesorInvitado;;
183739;CC;santiago;Empleado;;
183740;CC;Nelly ;Empleado;;
183741;CC;Maria;Profesor;;
183742;CC;jorge;Estudiante;;
183743;CC;vicky;Estudiante;;
183744;CC;pedro;Empleado;;
183745;CC;Valentina;Empleado;;
183746;CC;vicky;ProfesorInvitado;;
183747;CC;camila ;Egresado;;
183748;CC;Catherine;Egresado;;
183749;CC;jorge;Egresado;;
183750;CC;sabastian;PadreInvitado;;
183751;CC;Catherine;PadreInvitado;;
183752;CC;Nelly ;Profesor;;
183753;CC;jorge;Egresado;;
183754;CC;andrea ;ProfesorInvitado;;
183755;CC;maurizio;Estudiante;;
183756;CC;valeria;ProfesorInvitado;;
183757;CC;valeria;ProfesorInvitado;;
183758;CC;mariana;PadreInvitado;;
183759;CC;Maria;Empleado;;
183760;CC;daniel;PadreInvitado;;
183761;CC;pedro;Egresado;;
183762;CC;juan;Profesor;;
183763;CC;pablo;Empleado;;
183764;CC;santiago;ProfesorInvitado;;
183765;CC;Maria;Profesor;;
183766;CC;mathias;PadreInvitado;;
183767;CC;pablo;Empleado;;
183768;CC;andrea ;Egresado;;
183769;CC;Aura;PadreInvitado;;
183770;CC;andres;ProfesorInvitado;;
183771;CC;andrea ;Profesor;;
183772;CC;pablo;Profesor;;
183773;CC;camila ;Egresado;;
183774;CC;valeria;PadreInvitado;;
183775;CC;maurizio;Egresado;;
183776;CC;andres;Egresado;;
183777;CC;camila ;Egresado;;
183778;CC;angelica;Estudiante;;
183779;CC;pedro;PadreInvitado;;
183780;CC;daniel;Egresado;;
183781;CC;mathias;Profesor;;
183782;CC;Maria;Estudiante;;
183783;CC;Claudia;Estudiante;;
183784;CC;Nelly ;Estudiante;;
183785;CC;angelica;Empleado;;
183786;CC;camila ;Estudiante;;
183787;CC;Hannah;Profesor;;
183788;CC;mathias;Profesor;;
183789;CC;gabriel;PadreInvitado;;
183790;CC;angelica;Estudiante;;
183791;CC;Claudia;PadreInvitado;;
183792;CC;violeta;PadreInvitado;;
183793;CC;Sofia ;Profesor;;
183794;CC;mariana;Estudiante;;
183795;CC;daniel;Egresado;;
183796;CC;andrei;Profesor;;
183797;CC;violeta;ProfesorInvitado;;
183798;CC;Claudia;Egresado;;
183799;CC;victoria;Egresado;;
183800;CC;mariana;Egresado;;
183801;CC;mathias;ProfesorInvitado;;
183802;CC;victoria;Empleado;;
183803;CC;Valentina;ProfesorInvitado;;
183804;CC;Silvana;Egresado;;
183805;CC;Juliana;ProfesorInvitado;;
183806;CC;camila ;Estudiante;;
183807;CC;mathias;Profesor;;
183808;CC;jaime;Profesor;;
183809;CC;violeta;Estudiante;;
183810;CC;mathias;Egresado;;
183811;CC;camila ;Estudiante;;
183812;CC;vicky;ProfesorInvitado;;
183813;CC;daniel;Empleado;;
183814;CC;andres;Estudiante;;
183815;CC;daniel;Egresado;;
183816;CC;mathias;PadreInvitado;;
183817;CC;lucho;Profesor;;
183818;CC;angelica;PadreInvitado;;
183819;CC;violeta;PadreInvitado;;
183820;CC;Aura;Estudiante;;
183821;CC;andres;Estudiante;;
183822;CC;Claudia;ProfesorInvitado;;
183823;CC;Nelly ;PadreInvitado;;
183824;CC;Julian;Egresado;;
183825;CC;Julian;Empleado;;
183826;CC;Cristina;Profesor;;
183827;CC;pedro;Empleado;;
183828;CC;camila ;Empleado;;
183829;CC;Nelly ;Profesor;;
183830;CC;juan;Profesor;;
183831;CC;Julian;Estudiante;;
183832;CC;angelica;Estudiante;;
183833;CC;Maria;Estudiante;;
183834;CC;jose;Empleado;;
183835;CC;santiago;ProfesorInvitado;;
183836;CC;mathias;ProfesorInvitado;;
183837;CC;pedro;Empleado;;
183838;CC;daniel;Empleado;;
183839;CC;Aura;Egresado;;
183840;CC;maurizio;Estudiante;;
183841;CC;Aura;PadreInvitado;;
183842;CC;camila ;Estudiante;;
183843;CC;pedro;Estudiante;;
183844;CC;andrei;Estudiante;;
183845;CC;maurizio;ProfesorInvitado;;
183846;CC;Silvana;Profesor;;
183847;CC;nicolas;ProfesorInvitado;;
183848;CC;lucho;Estudiante;;
183849;CC;lucho;Profesor;;
183850;CC;Claudia;Profesor;;
183851;CC;Hannah;Estudiante;;
183852;CC;Valentina;Empleado;;
183853;CC;Catherine;PadreInvitado;;
183854;CC;Julian;ProfesorInvitado;;
183855;CC;vittorio;Profesor;;
183856;CC;angelica;Egresado;;
183857;CC;victoria;Estudiante;;
183858;CC;pablo;Empleado;;
183859;CC;mathias;PadreInvitado;;
183860;CC;vicky;Empleado;;
183861;CC;mathias;Egresado;;
183862;CC;daniel;Empleado;;
183863;CC;Maria;ProfesorInvitado;;
183864;CC;Valentina;ProfesorInvitado;;
183865;CC;jaime;PadreInvitado;;
183866;CC;andrea ;ProfesorInvitado;;
183867;CC;daniel;PadreInvitado;;
183868;CC;Silvana;ProfesorInvitado;;
183869;CC;camila ;ProfesorInvitado;;
183870;CC;Sofia ;Empleado;;
183871;CC;vicky;Profesor;;
183872;CC;Julian;Profesor;;
183873;CC;mariana;Egresado;;
183874;CC;vicky;Profesor;;
183875;CC;andrei;Egresado;;
183876;CC;Silvana;PadreInvitado;;
183877;CC;Aura;Empleado;;
183878;CC;andrei;Egresado;;
183879;CC;andrei;Estudiante;;
183880;CC;mariana;Estudiante;;
183881;CC;andrei;PadreInvitado;;
183882;CC;angelica;PadreInvitado;;
183883;CC;andres;Estudiante;;
183884;CC;vicky;Empleado;;
183885;CC;angelica;ProfesorInvitado;;
183886;CC;Sofia ;Empleado;;
183887;CC;Juliana;ProfesorInvitado;;
183888;CC;santiago;Empleado;;
183889;CC;jaime;PadreInvitado;;
183890;CC;Silvana;Empleado;;
183891;CC;santiago;PadreInvitado;;
183892;CC;andres;Estudiante;;
183893;CC;vittorio;Empleado;;
183894;CC;Aura;PadreInvitado;;
183895;CC;Juliana;Estudiante;;
183896;CC;andrei;Profesor;;
183897;CC;Hannah;Profesor;;
183898;CC;jose;ProfesorInvitado;;
183899;CC;angelica;Empleado;;
183900;CC;jaime;PadreInvitado;;
183901;CC;nicolas;Profesor;;
183902;CC;andrei;Egresado;;
183903;CC;gabriel;Egresado;;
183904;CC;pedro;Estudiante;;
183905;CC;vittorio;PadreInvitado;;
183906;CC;vicky;Profesor;;
183907;CC;victoria;Empleado;;
183908;CC;pablo;Estudiante;;
183909;CC;Cristina;Egresado;;
183910;CC;sabastian;Empleado;;
183911;CC;camila ;Profesor;;
183912;CC;jaime;Estudiante;;
183913;CC;lucho;Profesor;;
183914;CC;Maria;PadreInvitado;;
183915;CC;jaime;Profesor;;
183916;CC;Cristina;Empleado;;
183917;CC;Juliana;Profesor;;
183918;CC;daniel;Egresado;;
183919;CC;andrei;PadreInvitado;;
183920;CC;maurizio;ProfesorInvitado;;
183921;CC;Valentina;Egresado;;
183922;CC;gabriel;Estudiante;;
183923;CC;andrei;PadreInvitado;;
183924;CC;andrei;Empleado;;
183925;CC;lucho;Estudiante;;
183926;CC;Maria;PadreInvitado;;
183927;CC;andrea ;Profesor;;
183928;CC;jorge;ProfesorInvitado;;
183929;CC;angelica;PadreInvitado;;
183930;CC;valeria;Egresado;;
183931;CC;juan;Profesor;;
183932;CC;Julian;Empleado;;
183933;CC;angelica;PadreInvitado;;
183934;CC;pedro;PadreInvitado;;
183935;CC;Sofia ;Profesor;;
183936;CC;Juliana;Empleado;;
183937;CC;Maria;Estudiante;;
183938;CC;Sofia ;Profesor;;
183939;CC;Hannah;Empleado;;
183940;CC;jorge;Estudiante;;
183941;CC;jose;Profesor;;
183942;CC;Cristina;Estudiante;;
183943;CC;Hannah;Profesor;;
183944;CC;sabastian;Estudiante;;
183945;CC;Nelly ;ProfesorInvitado;;
183946;CC;Julian;Profesor;;
183947;CC;pablo;PadreInvitado;;
183948;CC;Aura;Empleado;;
183949;CC;Maria;Empleado;;
183950;CC;valeria;Estudiante;;
183951;CC;Valentina;PadreInvitado;;
183952;CC;santiago;Profesor;;
183953;CC;pedro;Estudiante;;
183954;CC;Maicol;ProfesorInvitado;;
183955;CC;camila ;Egresado;;
183956;CC;violeta;Empleado;;
183957;CC;nicolas;PadreInvitado;;
183958;CC;andrei;PadreInvitado;;
183959;CC;Maicol;Estudiante;;
183960;CC;Valentina;PadreInvitado;;
183961;CC;Cristina;Profesor;;
183962;CC;andrea ;PadreInvitado;;
183963;CC;Juliana;Profesor;;
183964;CC;daniel;ProfesorInvitado;;
183965;CC;Claudia;Empleado;;
183966;CC;nicolas;Egresado;;
183967;CC;andrea ;ProfesorInvitado;;
183968;CC;vittorio;PadreInvitado;;
183969;CC;Catherine;Empleado;;
183970;CC;vittorio;ProfesorInvitado;;
183971;CC;lucho;PadreInvitado;;
183972;CC;Silvana;ProfesorInvitado;;
183973;CC;Julian;ProfesorInvitado;;
183974;CC;Sofia ;Estudiante;;
183975;CC;victoria;Empleado;;
183976;CC;Aura;ProfesorInvitado;;
183977;CC;nicolas;PadreInvitado;;
183978;CC;vittorio;Egresado;;
183979;CC;jorge;PadreInvitado;;
183980;CC;Maria;Estudiante;;
183981;CC;Claudia;Estudiante;;
183982;CC;juan;Empleado;;
183983;CC;jaime;ProfesorInvitado;;
183984;CC;jose;Empleado;;
183985;CC;nicolas;Empleado;;
183986;CC;Juliana;Profesor;;
183987;CC;camila ;Profesor;;
183988;CC;Maria;Empleado;;
183989;CC;Nelly ;Egresado;;
183990;CC;vittorio;Estudiante;;
183991;CC;andrea ;Egresado;;
183992;CC;pedro;Estudiante;;
183993;CC;camila ;PadreInvitado;;
183994;CC;Sofia ;Egresado;;
183995;CC;Cristina;Empleado;;
183996;CC;Silvana;PadreInvitado;;
183997;CC;pablo;Profesor;;
183998;CC;andrea ;ProfesorInvitado;;
183999;CC;victoria;Estudiante;;
184000;CC;vittorio;Estudiante;;
184001;CC;Maria;ProfesorInvitado;;
184002;CC;Aura;PadreInvitado;;
184003;CC;mariana;Egresado;;
184004;CC;vittorio;PadreInvitado;;
184005;CC;vittorio;ProfesorInvitado;;
184006;CC;gabriel;Egresado;;
184007;CC;mariana;Egresado;;
184008;CC;vicky;Estudiante;;
184009;CC;jorge;Egresado;;
184010;CC;vittorio;ProfesorInvitado;;
184011;CC;nicolas;ProfesorInvitado;;
184012;CC;Catherine;Egresado;;
184013;CC;Juliana;PadreInvitado;;
184014;CC;mathias;Empleado;;
184015;CC;Maria;Estudiante;;
184016;CC;pablo;ProfesorInvitado;;
184017;CC;Cristina;PadreInvitado;;
184018;CC;Julian;Profesor;;
184019;CC;Catherine;Empleado;;
184020;CC;Nelly ;Empleado;;
184021;CC;Juliana;ProfesorInvitado;;
184022;CC;Nelly ;Estudiante;;
184023;CC;andrei;ProfesorInvitado;;
184024;CC;camila ;Egresado;;
184025;CC;Maria;Egresado;;
184026;CC;pedro;Empleado;;
184027;CC;Silvana;Profesor;;
184028;CC;Maria;Empleado;;
184029;CC;Maria;ProfesorInvitado;;
184030;CC;gabriel;Egresado;;
184031;CC;Sofia ;Profesor;;
184032;CC;victoria;Egresado;;
184033;CC;Maria;PersonaEvento;;
184034;CC;Catherine;Egresado;;
184035;CC;Maria;Empleado;;
184036;CC;santiago;PadreInvitado;;
184037;CC;maurizio;Egresado;;
184038;CC;gabriel;ProfesorInvitado;;
184039;CC;Cristina;Egresado;;
184040;CC;santiago;Egresado;;
184041;CC;gabriel;PadreInvitado;;
184042;CC;pedro;ProfesorInvitado;;
184043;CC;lucho;PadreInvitado;;
184044;CC;victoria;Empleado;;
184045;CC;andrea ;Estudiante;;
184046;CC;angelica;Profesor;;
184047;CC;Cristina;Profesor;;
184048;CC;Maicol;Estudiante;;
184049;CC;nicolas;PadreInvitado;;
184050;CC;valeria;Estudiante;;
184051;CC;maurizio;Profesor;;
184052;CC;maurizio;Egresado;;
184053;CC;mathias;Egresado;;
184054;CC;Cristina;ProfesorInvitado;;
184055;CC;andrei;PadreInvitado;;
184056;CC;Aura;PadreInvitado;;
184057;CC;andrea ;PadreInvitado;;
184058;CC;Catherine;Egresado;;
184059;CC;daniel;Empleado;;
184060;CC;Maria;Egresado;;
184061;CC;Valentina;ProfesorInvitado;;
184062;CC;jorge;ProfesorInvitado;;
184063;CC;camila ;PadreInvitado;;
184064;CC;Cristina;Empleado;;
184065;CC;victoria;Estudiante;;
184066;CC;jaime;Profesor;;
184067;CC;angelica;ProfesorInvitado;;
184068;CC;andres;PadreInvitado;;
184069;CC;camila ;Empleado;;
184070;CC;jose;Estudiante;;
184071;CC;Sofia ;ProfesorInvitado;;
184072;CC;Julian;PadreInvitado;;
184073;CC;andres;Estudiante;;
184074;CC;Cristina;Profesor;;
184075;CC;angelica;Empleado;;
184076;CC;violeta;Estudiante;;
184077;CC;Claudia;Estudiante;;
184078;CC;jorge;Profesor;;
184079;CC;jose;PersonaEvento;;
184080;CC;jorge;Empleado;;
184081;CC;Maicol;Profesor;;
184082;CC;pablo;Profesor;;
184083;CC;lucho;Profesor;;
184084;CC;Maria;Egresado;;
184085;CC;Silvana;Egresado;;
184086;CC;andres;Egresado;;
184087;CC;sabastian;Empleado;;
184088;CC;Hannah;Egresado;;
184089;CC;violeta;Egresado;;
184090;CC;sabastian;Profesor;;
184091;CC;Hannah;PadreInvitado;;
184092;CC;Sofia ;ProfesorInvitado;;
184093;CC;vicky;Profesor;;
184094;CC;Sofia ;PadreInvitado;;
184095;CC;Julian;ProfesorInvitado;;
184096;CC;jorge;Profesor;;
184097;CC;angelica;ProfesorInvitado;;
184098;CC;vittorio;PadreInvitado;;
184099;CC;Maicol;Profesor;;
184100;CC;daniel;ProfesorInvitado;;
184101;CC;camila ;PadreInvitado;;
184102;CC;Juliana;ProfesorInvitado;;
184103;CC;Julian;PadreInvitado;;
184104;CC;Catherine;Empleado;;
184105;CC;jorge;PadreInvitado;;
184106;CC;andrei;Egresado;;
184107;CC;pablo;Estudiante;;
184108;CC;Valentina;Egresado;;
184109;CC;camila ;Egresado;;
184110;CC;Nelly ;Empleado;;
184111;CC;jose;Empleado;;
184112;CC;Juliana;Estudiante;;
184113;CC;Cristina;Empleado;;
184114;CC;Hannah;Empleado;;
184115;CC;Aura;Empleado;;
184116;CC;mathias;Profesor;;
184117;CC;Maria;ProfesorInvitado;;
184118;CC;nicolas;ProfesorInvitado;;
184119;CC;victoria;Empleado;;
184120;CC;andrea ;Estudiante;;
184121;CC;santiago;PadreInvitado;;
184122;CC;Maicol;Egresado;;
184123;CC;angelica;Empleado;;
184124;CC;andres;Estudiante;;
184125;CC;vicky;Estudiante;;
184126;CC;Maria;PadreInvitado;;
184127;CC;Silvana;PadreInvitado;;
184128;CC;Hannah;ProfesorInvitado;;
184129;CC;angelica;PersonaEvento;;
184130;CC;Valentina;Egresado;;
184131;CC;vittorio;Egresado;;
184132;CC;Maria;Empleado;;
184133;CC;valeria;Empleado;;
184134;CC;nicolas;Empleado;;
184135;CC;Valentina;Egresado;;
184136;CC;mariana;ProfesorInvitado;;
184137;CC;pablo;PadreInvitado;;
184138;CC;Cristina;ProfesorInvitado;;
184139;CC;victoria;Empleado;;
184140;CC;victoria;Estudiante;;
184141;CC;andrei;ProfesorInvitado;;
184142;CC;Maicol;Estudiante;;
184143;CC;camila ;PadreInvitado;;
184144;CC;vicky;Estudiante;;
184145;CC;angelica;Profesor;;
184146;CC;andrei;PadreInvitado;;
184147;CC;maurizio;Empleado;;
184148;CC;victoria;PadreInvitado;;
184149;CC;maurizio;Estudiante;;
184150;CC;sabastian;ProfesorInvitado;;
184151;CC;pedro;Profesor;;
184152;CC;Maicol;Empleado;;
184153;CC;angelica;Profesor;;
184154;CC;juan;ProfesorInvitado;;
184155;CC;maurizio;Empleado;;
184156;CC;jorge;Estudiante;;
184157;CC;andrei;Empleado;;
184158;CC;maurizio;Estudiante;;
184159;CC;Cristina;Egresado;;
184160;CC;sabastian;Profesor;;
184161;CC;juan;Empleado;;
184162;CC;victoria;Empleado;;
184163;CC;mathias;Egresado;;
184164;CC;Nelly ;Profesor;;
184165;CC;Silvana;ProfesorInvitado;;
184166;CC;sabastian;Empleado;;
184167;CC;maurizio;Profesor;;
184168;CC;mariana;ProfesorInvitado;;
184169;CC;sabastian;Profesor;;
184170;CC;Maicol;Estudiante;;
184171;CC;jorge;Egresado;;
184172;CC;Aura;Empleado;;
184173;CC;camila ;Profesor;;
